,sales,number_of_customers,visitors,opening_hour,closing_hour
2017-04-03 15:00:00,4102.0,6.0,0.0,10.0,18.0
2017-04-03 16:00:00,2586.0,3.0,0.0,10.0,18.0
2017-04-03 17:00:00,2527.0,3.0,0.0,10.0,18.0
2017-04-03 18:00:00,3643.0,5.0,0.0,10.0,18.0
2017-04-04 10:00:00,2955.0,3.0,0.0,10.0,18.0
2017-04-04 11:00:00,5170.0,3.0,0.0,10.0,18.0
2017-04-04 12:00:00,1779.0,1.0,0.0,10.0,18.0
2017-04-04 13:00:00,1240.0,1.0,0.0,10.0,18.0
2017-04-04 16:00:00,3694.0,6.0,0.0,10.0,18.0
2017-04-04 17:00:00,723.0,1.0,0.0,10.0,18.0
2017-04-05 10:00:00,1785.0,2.0,0.0,10.0,18.0
2017-04-05 11:00:00,3457.0,4.0,0.0,10.0,18.0
2017-04-05 12:00:00,6293.0,5.0,0.0,10.0,18.0
2017-04-05 13:00:00,432.0,2.0,0.0,10.0,18.0
2017-04-05 15:00:00,7747.0,9.0,0.0,10.0,18.0
2017-04-05 16:00:00,12497.0,5.0,0.0,10.0,18.0
2017-04-05 17:00:00,1308.0,2.0,0.0,10.0,18.0
2017-04-05 18:00:00,2467.0,2.0,0.0,10.0,18.0
2017-04-06 10:00:00,1097.0,3.0,0.0,10.0,18.0
2017-04-06 11:00:00,726.0,2.0,0.0,10.0,18.0
2017-04-06 13:00:00,7168.0,6.0,0.0,10.0,18.0
2017-04-06 14:00:00,4335.0,3.0,0.0,10.0,18.0
2017-04-06 15:00:00,2332.0,1.0,0.0,10.0,18.0
2017-04-06 17:00:00,5409.0,5.0,0.0,10.0,18.0
2017-04-06 18:00:00,3497.0,2.0,0.0,10.0,18.0
2017-04-07 11:00:00,8225.0,8.0,0.0,10.0,18.0
2017-04-07 13:00:00,2012.0,1.0,0.0,10.0,18.0
2017-04-07 14:00:00,7869.0,5.0,0.0,10.0,18.0
2017-04-07 15:00:00,515.0,1.0,0.0,10.0,18.0
2017-04-07 16:00:00,3632.0,3.0,0.0,10.0,18.0
2017-04-07 17:00:00,4509.0,3.0,0.0,10.0,18.0
2017-04-08 10:00:00,2542.0,6.0,0.0,10.0,16.0
2017-04-08 11:00:00,15662.0,12.0,0.0,10.0,16.0
2017-04-08 12:00:00,6227.0,4.0,0.0,10.0,16.0
2017-04-08 13:00:00,16666.0,14.0,0.0,10.0,16.0
2017-04-08 14:00:00,4633.0,5.0,0.0,10.0,16.0
2017-04-08 15:00:00,3760.0,2.0,0.0,10.0,16.0
2017-04-08 16:00:00,1298.0,1.0,0.0,10.0,16.0
2017-04-10 11:00:00,1040.0,4.0,0.0,10.0,18.0
2017-04-10 12:00:00,3178.0,3.0,0.0,10.0,18.0
2017-04-10 13:00:00,5035.0,5.0,0.0,10.0,18.0
2017-04-10 14:00:00,2600.0,2.0,0.0,10.0,18.0
2017-04-10 15:00:00,1591.0,1.0,0.0,10.0,18.0
2017-04-10 18:00:00,3052.0,1.0,0.0,10.0,18.0
2017-04-11 11:00:00,1317.0,2.0,0.0,10.0,18.0
2017-04-11 14:00:00,2557.0,2.0,0.0,10.0,18.0
2017-04-11 15:00:00,2984.0,3.0,0.0,10.0,18.0
2017-04-11 16:00:00,1962.0,1.0,0.0,10.0,18.0
2017-04-12 10:00:00,2413.0,1.0,0.0,10.0,18.0
2017-04-12 11:00:00,1588.0,2.0,0.0,10.0,18.0
2017-04-12 12:00:00,4147.0,3.0,0.0,10.0,18.0
2017-04-12 13:00:00,5384.0,2.0,0.0,10.0,18.0
2017-04-12 14:00:00,4850.0,3.0,0.0,10.0,18.0
2017-04-12 15:00:00,3370.0,5.0,0.0,10.0,18.0
2017-04-12 18:00:00,7623.0,5.0,0.0,10.0,18.0
2017-04-13 10:00:00,6705.0,4.0,0.0,10.0,18.0
2017-04-13 11:00:00,7962.0,10.0,0.0,10.0,18.0
2017-04-13 12:00:00,8424.0,9.0,0.0,10.0,18.0
2017-04-13 13:00:00,4672.0,3.0,0.0,10.0,18.0
2017-04-13 14:00:00,2465.0,2.0,0.0,10.0,18.0
2017-04-13 15:00:00,8994.0,5.0,0.0,10.0,18.0
2017-04-13 16:00:00,4444.0,3.0,0.0,10.0,18.0
2017-04-14 12:00:00,1412.0,1.0,0.0,10.0,18.0
2017-04-14 13:00:00,5361.0,5.0,0.0,10.0,18.0
2017-04-14 14:00:00,4539.0,4.0,0.0,10.0,18.0
2017-04-15 11:00:00,4150.0,6.0,0.0,10.0,16.0
2017-04-15 12:00:00,16763.0,6.0,0.0,10.0,16.0
2017-04-15 13:00:00,5754.0,4.0,0.0,10.0,16.0
2017-04-15 14:00:00,10566.0,5.0,0.0,10.0,16.0
2017-04-15 15:00:00,2023.0,1.0,0.0,10.0,16.0
2017-04-15 16:00:00,449.0,1.0,0.0,10.0,16.0
2017-04-18 10:00:00,1089.0,1.0,0.0,10.0,18.0
2017-04-18 11:00:00,1877.0,2.0,0.0,10.0,18.0
2017-04-18 12:00:00,3893.0,1.0,0.0,10.0,18.0
2017-04-18 13:00:00,2028.0,2.0,0.0,10.0,18.0
2017-04-18 14:00:00,3642.0,2.0,0.0,10.0,18.0
2017-04-18 16:00:00,2835.0,3.0,0.0,10.0,18.0
2017-04-18 17:00:00,4583.0,2.0,0.0,10.0,18.0
2017-04-18 18:00:00,1562.0,2.0,0.0,10.0,18.0
2017-04-19 10:00:00,1797.0,1.0,0.0,10.0,18.0
2017-04-19 11:00:00,2591.0,3.0,0.0,10.0,18.0
2017-04-19 12:00:00,3638.0,3.0,0.0,10.0,18.0
2017-04-19 15:00:00,3212.0,4.0,0.0,10.0,18.0
2017-04-19 17:00:00,3919.0,2.0,0.0,10.0,18.0
2017-04-20 11:00:00,3190.0,1.0,0.0,10.0,18.0
2017-04-20 12:00:00,3193.0,4.0,0.0,10.0,18.0
2017-04-20 13:00:00,1739.0,1.0,0.0,10.0,18.0
2017-04-20 14:00:00,1023.0,2.0,0.0,10.0,18.0
2017-04-20 16:00:00,2902.0,5.0,0.0,10.0,18.0
2017-04-20 17:00:00,1885.0,1.0,0.0,10.0,18.0
2017-04-20 18:00:00,4200.0,4.0,0.0,10.0,18.0
2017-04-21 10:00:00,2086.0,1.0,0.0,10.0,18.0
2017-04-21 11:00:00,2567.0,1.0,0.0,10.0,18.0
2017-04-21 12:00:00,12470.0,6.0,0.0,10.0,18.0
2017-04-21 13:00:00,4770.0,3.0,0.0,10.0,18.0
2017-04-21 15:00:00,5919.0,3.0,0.0,10.0,18.0
2017-04-21 16:00:00,4837.0,3.0,0.0,10.0,18.0
2017-04-21 17:00:00,1312.0,2.0,0.0,10.0,18.0
2017-04-22 10:00:00,11782.0,8.0,0.0,10.0,16.0
2017-04-22 11:00:00,9160.0,17.0,0.0,10.0,16.0
2017-04-22 12:00:00,11466.0,21.0,0.0,10.0,16.0
2017-04-22 13:00:00,30047.0,20.0,0.0,10.0,16.0
2017-04-22 14:00:00,6659.0,9.0,0.0,10.0,16.0
2017-04-22 15:00:00,6335.0,13.0,0.0,10.0,16.0
2017-04-22 16:00:00,2794.0,2.0,0.0,10.0,16.0
2017-04-24 12:00:00,1264.0,1.0,0.0,10.0,18.0
2017-04-24 14:00:00,1370.0,2.0,0.0,10.0,18.0
2017-04-24 16:00:00,1850.0,2.0,0.0,10.0,18.0
2017-04-25 10:00:00,7017.0,3.0,0.0,10.0,18.0
2017-04-25 11:00:00,4060.0,6.0,0.0,10.0,18.0
2017-04-25 12:00:00,4224.0,5.0,0.0,10.0,18.0
2017-04-25 14:00:00,2308.0,3.0,0.0,10.0,18.0
2017-04-25 16:00:00,0.0,2.0,0.0,10.0,18.0
2017-04-25 18:00:00,1279.0,2.0,0.0,10.0,18.0
2017-04-26 10:00:00,2841.0,2.0,0.0,10.0,18.0
2017-04-26 11:00:00,7373.0,9.0,0.0,10.0,18.0
2017-04-26 12:00:00,2219.0,1.0,0.0,10.0,18.0
2017-04-26 13:00:00,2543.0,2.0,0.0,10.0,18.0
2017-04-26 14:00:00,2835.0,3.0,0.0,10.0,18.0
2017-04-26 16:00:00,5333.0,3.0,0.0,10.0,18.0
2017-04-26 17:00:00,4116.0,2.0,0.0,10.0,18.0
2017-04-26 18:00:00,1273.0,1.0,0.0,10.0,18.0
2017-04-27 10:00:00,2057.0,1.0,0.0,10.0,18.0
2017-04-27 13:00:00,2819.0,1.0,0.0,10.0,18.0
2017-04-27 15:00:00,824.0,2.0,0.0,10.0,18.0
2017-04-27 16:00:00,3322.0,4.0,0.0,10.0,18.0
2017-04-27 17:00:00,1439.0,2.0,0.0,10.0,18.0
2017-04-28 10:00:00,3173.0,2.0,0.0,10.0,18.0
2017-04-28 11:00:00,4928.0,9.0,0.0,10.0,18.0
2017-04-28 12:00:00,3046.0,6.0,0.0,10.0,18.0
2017-04-28 13:00:00,1632.0,1.0,0.0,10.0,18.0
2017-04-28 15:00:00,3344.0,3.0,0.0,10.0,18.0
2017-04-28 16:00:00,3663.0,3.0,0.0,10.0,18.0
2017-04-28 17:00:00,4838.0,2.0,0.0,10.0,18.0
2017-04-28 18:00:00,4902.0,3.0,0.0,10.0,18.0
2017-04-29 10:00:00,4077.0,4.0,0.0,10.0,16.0
2017-04-29 11:00:00,1137.0,2.0,0.0,10.0,16.0
2017-04-29 12:00:00,7808.0,8.0,0.0,10.0,16.0
2017-04-29 13:00:00,6649.0,5.0,0.0,10.0,16.0
2017-04-29 14:00:00,4637.0,4.0,0.0,10.0,16.0
2017-04-29 15:00:00,3588.0,3.0,0.0,10.0,16.0
2017-05-01 14:00:00,5340.0,2.0,0.0,10.0,18.0
2017-05-02 10:00:00,1186.0,1.0,0.0,10.0,18.0
2017-05-02 11:00:00,1672.0,2.0,0.0,10.0,18.0
2017-05-02 13:00:00,2089.0,3.0,0.0,10.0,18.0
2017-05-02 14:00:00,1591.0,1.0,0.0,10.0,18.0
2017-05-02 16:00:00,1724.0,2.0,0.0,10.0,18.0
2017-05-02 18:00:00,1045.0,2.0,0.0,10.0,18.0
2017-05-03 10:00:00,1323.0,1.0,0.0,10.0,18.0
2017-05-03 11:00:00,1616.0,1.0,0.0,10.0,18.0
2017-05-03 12:00:00,3377.0,2.0,0.0,10.0,18.0
2017-05-03 15:00:00,3643.0,4.0,0.0,10.0,18.0
2017-05-03 16:00:00,3363.0,2.0,0.0,10.0,18.0
2017-05-03 17:00:00,5602.0,3.0,0.0,10.0,18.0
2017-05-04 10:00:00,0.0,1.0,0.0,10.0,18.0
2017-05-04 11:00:00,3208.0,3.0,0.0,10.0,18.0
2017-05-04 12:00:00,3489.0,3.0,0.0,10.0,18.0
2017-05-04 13:00:00,1092.0,3.0,0.0,10.0,18.0
2017-05-04 14:00:00,968.0,2.0,0.0,10.0,18.0
2017-05-04 16:00:00,1383.0,1.0,0.0,10.0,18.0
2017-05-04 18:00:00,1358.0,2.0,0.0,10.0,18.0
2017-05-05 10:00:00,3744.0,3.0,0.0,10.0,18.0
2017-05-05 11:00:00,3699.0,4.0,0.0,10.0,18.0
2017-05-05 12:00:00,1291.0,1.0,0.0,10.0,18.0
2017-05-05 13:00:00,2294.0,3.0,0.0,10.0,18.0
2017-05-05 14:00:00,3263.0,3.0,0.0,10.0,18.0
2017-05-05 15:00:00,2575.0,4.0,0.0,10.0,18.0
2017-05-05 16:00:00,2304.0,3.0,0.0,10.0,18.0
2017-05-05 17:00:00,2796.0,2.0,0.0,10.0,18.0
2017-05-06 10:00:00,2884.0,3.0,0.0,10.0,16.0
2017-05-06 11:00:00,6151.0,5.0,0.0,10.0,16.0
2017-05-06 12:00:00,5628.0,5.0,0.0,10.0,16.0
2017-05-06 13:00:00,3533.0,1.0,0.0,10.0,16.0
2017-05-08 10:00:00,1234.0,4.0,0.0,10.0,18.0
2017-05-08 11:00:00,1543.0,2.0,0.0,10.0,18.0
2017-05-08 14:00:00,1490.0,1.0,0.0,10.0,18.0
2017-05-08 16:00:00,1210.0,2.0,0.0,10.0,18.0
2017-05-09 10:00:00,1380.0,2.0,0.0,10.0,18.0
2017-05-09 11:00:00,2294.0,3.0,0.0,10.0,18.0
2017-05-09 12:00:00,1437.0,2.0,0.0,10.0,18.0
2017-05-09 13:00:00,1462.0,1.0,0.0,10.0,18.0
2017-05-09 14:00:00,5004.0,5.0,0.0,10.0,18.0
2017-05-09 15:00:00,1023.0,2.0,0.0,10.0,18.0
2017-05-09 16:00:00,1113.0,1.0,0.0,10.0,18.0
2017-05-09 17:00:00,1157.0,2.0,0.0,10.0,18.0
2017-05-10 11:00:00,1151.0,2.0,0.0,10.0,18.0
2017-05-10 12:00:00,1958.0,1.0,0.0,10.0,18.0
2017-05-10 13:00:00,1328.0,1.0,0.0,10.0,18.0
2017-05-10 14:00:00,1089.0,2.0,0.0,10.0,18.0
2017-05-10 15:00:00,2257.0,2.0,0.0,10.0,18.0
2017-05-10 17:00:00,3443.0,3.0,0.0,10.0,18.0
2017-05-11 10:00:00,1562.0,1.0,0.0,10.0,18.0
2017-05-12 10:00:00,1712.0,2.0,0.0,10.0,18.0
2017-05-12 11:00:00,1918.0,1.0,0.0,10.0,18.0
2017-05-13 10:00:00,1926.0,3.0,0.0,10.0,16.0
2017-05-13 11:00:00,3598.0,3.0,0.0,10.0,16.0
2017-05-13 12:00:00,1003.0,1.0,0.0,10.0,16.0
2017-05-13 13:00:00,1497.0,1.0,0.0,10.0,16.0
2017-05-13 14:00:00,2389.0,1.0,0.0,10.0,16.0
2017-05-15 14:00:00,1100.0,1.0,0.0,10.0,18.0
2017-05-15 17:00:00,1270.0,2.0,0.0,10.0,18.0
2017-05-16 14:00:00,5661.0,4.0,0.0,10.0,18.0
2017-05-16 17:00:00,2283.0,4.0,0.0,10.0,18.0
2017-05-16 18:00:00,3598.0,2.0,0.0,10.0,18.0
2017-05-17 11:00:00,1225.0,1.0,0.0,10.0,18.0
2017-05-17 12:00:00,1607.0,2.0,0.0,10.0,18.0
2017-05-17 13:00:00,3859.0,3.0,0.0,10.0,18.0
2017-05-17 15:00:00,1830.0,2.0,0.0,10.0,18.0
2017-05-18 10:00:00,3117.0,2.0,0.0,10.0,18.0
2017-05-18 12:00:00,8020.0,6.0,0.0,10.0,18.0
2017-05-18 13:00:00,1181.0,1.0,0.0,10.0,18.0
2017-05-18 14:00:00,2264.0,1.0,0.0,10.0,18.0
2017-05-18 16:00:00,5254.0,5.0,0.0,10.0,18.0
2017-05-18 17:00:00,5568.0,5.0,0.0,10.0,18.0
2017-05-19 10:00:00,1891.0,2.0,0.0,10.0,18.0
2017-05-19 11:00:00,1468.0,1.0,0.0,10.0,18.0
2017-05-19 12:00:00,4140.0,2.0,0.0,10.0,18.0
2017-05-19 13:00:00,748.0,2.0,0.0,10.0,18.0
2017-05-19 15:00:00,2004.0,2.0,0.0,10.0,18.0
2017-05-19 17:00:00,2124.0,2.0,0.0,10.0,18.0
2017-05-20 10:00:00,3887.0,4.0,0.0,10.0,16.0
2017-05-20 11:00:00,4063.0,4.0,0.0,10.0,16.0
2017-05-20 12:00:00,3709.0,4.0,0.0,10.0,16.0
2017-05-20 13:00:00,4350.0,4.0,0.0,10.0,16.0
2017-05-22 10:00:00,2417.0,2.0,0.0,10.0,18.0
2017-05-22 11:00:00,1953.0,2.0,0.0,10.0,18.0
2017-05-22 12:00:00,1725.0,1.0,0.0,10.0,18.0
2017-05-22 13:00:00,1675.0,1.0,0.0,10.0,18.0
2017-05-22 17:00:00,1576.0,2.0,0.0,10.0,18.0
2017-05-23 10:00:00,3056.0,3.0,0.0,10.0,18.0
2017-05-23 11:00:00,1105.0,1.0,0.0,10.0,18.0
2017-05-23 12:00:00,1427.0,4.0,0.0,10.0,18.0
2017-05-24 10:00:00,1985.0,2.0,0.0,10.0,18.0
2017-05-24 12:00:00,2794.0,6.0,0.0,10.0,18.0
2017-05-24 13:00:00,2756.0,6.0,0.0,10.0,18.0
2017-05-24 14:00:00,815.0,1.0,0.0,10.0,18.0
2017-05-24 15:00:00,3331.0,3.0,0.0,10.0,18.0
2017-05-24 16:00:00,11907.0,7.0,0.0,10.0,18.0
2017-05-25 10:00:00,3796.0,2.0,0.0,10.0,18.0
2017-05-25 11:00:00,3528.0,2.0,0.0,10.0,18.0
2017-05-29 10:00:00,1284.0,1.0,0.0,10.0,18.0
2017-05-29 11:00:00,6868.0,5.0,0.0,10.0,18.0
2017-05-29 12:00:00,2732.0,3.0,0.0,10.0,18.0
2017-05-29 13:00:00,4443.0,3.0,0.0,10.0,18.0
2017-05-29 14:00:00,3098.0,5.0,0.0,10.0,18.0
2017-05-29 15:00:00,3530.0,7.0,0.0,10.0,18.0
2017-05-29 16:00:00,2516.0,4.0,0.0,10.0,18.0
2017-05-29 17:00:00,1357.0,2.0,0.0,10.0,18.0
2017-05-29 18:00:00,1254.0,1.0,0.0,10.0,18.0
2017-05-30 10:00:00,3300.0,6.0,0.0,10.0,18.0
2017-05-30 13:00:00,1027.0,1.0,0.0,10.0,18.0
2017-05-30 14:00:00,1876.0,2.0,0.0,10.0,18.0
2017-05-30 15:00:00,2136.0,1.0,0.0,10.0,18.0
2017-05-30 16:00:00,175.0,2.0,0.0,10.0,18.0
2017-05-30 18:00:00,736.0,1.0,0.0,10.0,18.0
2017-05-31 10:00:00,1175.0,1.0,0.0,10.0,18.0
2017-05-31 11:00:00,4217.0,3.0,0.0,10.0,18.0
2017-05-31 12:00:00,3587.0,2.0,0.0,10.0,18.0
2017-05-31 13:00:00,3326.0,3.0,0.0,10.0,18.0
2017-05-31 14:00:00,1668.0,2.0,0.0,10.0,18.0
2017-05-31 16:00:00,2143.0,3.0,0.0,10.0,18.0
2017-05-31 17:00:00,1572.0,1.0,0.0,10.0,18.0
2017-06-01 10:00:00,927.0,1.0,0.0,10.0,18.0
2017-06-01 11:00:00,5012.0,4.0,0.0,10.0,18.0
2017-06-01 12:00:00,1396.0,2.0,0.0,10.0,18.0
2017-06-01 14:00:00,3321.0,4.0,0.0,10.0,18.0
2017-06-01 15:00:00,1588.0,2.0,0.0,10.0,18.0
2017-06-01 16:00:00,2033.0,3.0,0.0,10.0,18.0
2017-06-01 17:00:00,0.0,1.0,0.0,10.0,18.0
2017-06-02 10:00:00,3849.0,5.0,0.0,10.0,18.0
2017-06-02 11:00:00,3363.0,4.0,0.0,10.0,18.0
2017-06-02 12:00:00,2206.0,4.0,0.0,10.0,18.0
2017-06-02 14:00:00,1416.0,1.0,0.0,10.0,18.0
2017-06-02 15:00:00,2721.0,4.0,0.0,10.0,18.0
2017-06-02 16:00:00,5370.0,6.0,0.0,10.0,18.0
2017-06-02 18:00:00,1999.0,3.0,0.0,10.0,18.0
2017-06-03 10:00:00,8050.0,5.0,0.0,10.0,16.0
2017-06-03 11:00:00,2156.0,4.0,0.0,10.0,16.0
2017-06-03 12:00:00,6865.0,8.0,0.0,10.0,16.0
2017-06-03 13:00:00,7343.0,7.0,0.0,10.0,16.0
2017-06-03 14:00:00,3537.0,3.0,0.0,10.0,16.0
2017-06-05 10:00:00,1487.0,2.0,0.0,10.0,18.0
2017-06-05 11:00:00,2999.0,3.0,0.0,10.0,18.0
2017-06-05 12:00:00,6850.0,4.0,0.0,10.0,18.0
2017-06-05 14:00:00,2506.0,4.0,0.0,10.0,18.0
2017-06-05 15:00:00,5959.0,8.0,0.0,10.0,18.0
2017-06-05 16:00:00,1659.0,2.0,0.0,10.0,18.0
2017-06-07 12:00:00,2950.0,3.0,0.0,10.0,18.0
2017-06-07 13:00:00,0.0,1.0,0.0,10.0,18.0
2017-06-07 15:00:00,1121.0,2.0,0.0,10.0,18.0
2017-06-07 16:00:00,1469.0,2.0,0.0,10.0,18.0
2017-06-08 10:00:00,2116.0,1.0,0.0,10.0,18.0
2017-06-08 11:00:00,7416.0,8.0,0.0,10.0,18.0
2017-06-08 12:00:00,3736.0,6.0,0.0,10.0,18.0
2017-06-08 15:00:00,5677.0,2.0,0.0,10.0,18.0
2017-06-08 16:00:00,3366.0,3.0,0.0,10.0,18.0
2017-06-08 17:00:00,236.0,1.0,0.0,10.0,18.0
2017-06-09 10:00:00,0.0,2.0,0.0,10.0,18.0
2017-06-09 11:00:00,1662.0,2.0,0.0,10.0,18.0
2017-06-09 13:00:00,3643.0,4.0,0.0,10.0,18.0
2017-06-09 14:00:00,4272.0,4.0,0.0,10.0,18.0
2017-06-09 15:00:00,2728.0,2.0,0.0,10.0,18.0
2017-06-09 16:00:00,4766.0,6.0,0.0,10.0,18.0
2017-06-09 17:00:00,1000.0,1.0,0.0,10.0,18.0
2017-06-10 10:00:00,4913.0,4.0,0.0,10.0,16.0
2017-06-10 11:00:00,4172.0,6.0,0.0,10.0,16.0
2017-06-10 12:00:00,10368.0,16.0,0.0,10.0,16.0
2017-06-10 14:00:00,4457.0,2.0,0.0,10.0,16.0
2017-06-10 15:00:00,959.0,1.0,0.0,10.0,16.0
2017-06-12 10:00:00,1778.0,2.0,0.0,10.0,18.0
2017-06-12 11:00:00,1604.0,2.0,0.0,10.0,18.0
2017-06-12 12:00:00,3807.0,3.0,0.0,10.0,18.0
2017-06-12 13:00:00,1228.0,1.0,0.0,10.0,18.0
2017-06-12 14:00:00,4372.0,4.0,0.0,10.0,18.0
2017-06-13 11:00:00,5937.0,7.0,0.0,10.0,18.0
2017-06-13 12:00:00,3330.0,1.0,0.0,10.0,18.0
2017-06-13 13:00:00,6384.0,4.0,0.0,10.0,18.0
2017-06-13 14:00:00,4068.0,4.0,0.0,10.0,18.0
2017-06-13 15:00:00,8530.0,6.0,0.0,10.0,18.0
2017-06-13 16:00:00,1219.0,2.0,0.0,10.0,18.0
2017-06-13 17:00:00,3074.0,1.0,0.0,10.0,18.0
2017-06-14 10:00:00,1331.0,2.0,0.0,10.0,18.0
2017-06-14 11:00:00,1267.0,1.0,0.0,10.0,18.0
2017-06-14 12:00:00,2350.0,2.0,0.0,10.0,18.0
2017-06-14 14:00:00,4191.0,4.0,0.0,10.0,18.0
2017-06-14 15:00:00,2721.0,2.0,0.0,10.0,18.0
2017-06-14 16:00:00,2342.0,1.0,0.0,10.0,18.0
2017-06-14 18:00:00,2018.0,1.0,0.0,10.0,18.0
2017-06-15 10:00:00,1037.0,2.0,0.0,10.0,18.0
2017-06-15 11:00:00,3361.0,3.0,0.0,10.0,18.0
2017-06-15 12:00:00,2668.0,4.0,0.0,10.0,18.0
2017-06-15 13:00:00,1326.0,2.0,0.0,10.0,18.0
2017-06-15 14:00:00,5590.0,9.0,0.0,10.0,18.0
2017-06-15 15:00:00,4133.0,4.0,0.0,10.0,18.0
2017-06-15 16:00:00,3312.0,4.0,0.0,10.0,18.0
2017-06-15 17:00:00,1196.0,1.0,0.0,10.0,18.0
2017-06-16 11:00:00,1358.0,2.0,0.0,10.0,18.0
2017-06-16 12:00:00,2182.0,4.0,0.0,10.0,18.0
2017-06-16 13:00:00,4140.0,3.0,0.0,10.0,18.0
2017-06-16 14:00:00,9786.0,7.0,0.0,10.0,18.0
2017-06-16 15:00:00,4544.0,7.0,0.0,10.0,18.0
2017-06-17 10:00:00,2351.0,4.0,0.0,10.0,16.0
2017-06-17 11:00:00,2480.0,2.0,0.0,10.0,16.0
2017-06-17 12:00:00,6221.0,10.0,0.0,10.0,16.0
2017-06-17 13:00:00,4750.0,3.0,0.0,10.0,16.0
2017-06-17 15:00:00,1132.0,1.0,0.0,10.0,16.0
2017-06-17 16:00:00,1544.0,1.0,0.0,10.0,16.0
2017-06-19 10:00:00,1875.0,2.0,0.0,10.0,18.0
2017-06-19 11:00:00,1253.0,1.0,0.0,10.0,18.0
2017-06-19 12:00:00,1014.0,2.0,0.0,10.0,18.0
2017-06-19 13:00:00,1838.0,2.0,0.0,10.0,18.0
2017-06-19 14:00:00,4839.0,4.0,0.0,10.0,18.0
2017-06-19 15:00:00,3771.0,4.0,0.0,10.0,18.0
2017-06-19 16:00:00,1526.0,2.0,0.0,10.0,18.0
2017-06-19 17:00:00,1968.0,1.0,0.0,10.0,18.0
2017-06-19 18:00:00,1397.0,2.0,0.0,10.0,18.0
2017-06-20 11:00:00,2981.0,1.0,0.0,10.0,18.0
2017-06-20 12:00:00,2091.0,2.0,0.0,10.0,18.0
2017-06-20 14:00:00,2570.0,3.0,0.0,10.0,18.0
2017-06-20 15:00:00,2689.0,2.0,0.0,10.0,18.0
2017-06-20 16:00:00,1460.0,1.0,0.0,10.0,18.0
2017-06-20 17:00:00,4244.0,3.0,0.0,10.0,18.0
2017-06-21 11:00:00,0.0,1.0,0.0,10.0,18.0
2017-06-21 12:00:00,1361.0,4.0,0.0,10.0,18.0
2017-06-21 13:00:00,0.0,1.0,0.0,10.0,18.0
2017-06-21 14:00:00,7959.0,7.0,0.0,10.0,18.0
2017-06-21 15:00:00,978.0,1.0,0.0,10.0,18.0
2017-06-21 16:00:00,877.0,1.0,0.0,10.0,18.0
2017-06-21 17:00:00,1159.0,2.0,0.0,10.0,18.0
2017-06-22 10:00:00,2612.0,2.0,0.0,10.0,18.0
2017-06-22 11:00:00,1191.0,1.0,0.0,10.0,18.0
2017-06-22 12:00:00,7246.0,6.0,0.0,10.0,18.0
2017-06-22 13:00:00,3610.0,4.0,0.0,10.0,18.0
2017-06-22 14:00:00,1663.0,1.0,0.0,10.0,18.0
2017-06-22 15:00:00,2393.0,3.0,0.0,10.0,18.0
2017-06-22 16:00:00,1505.0,2.0,0.0,10.0,18.0
2017-06-22 17:00:00,1603.0,2.0,0.0,10.0,18.0
2017-06-26 11:00:00,3641.0,2.0,0.0,10.0,18.0
2017-06-26 12:00:00,9328.0,12.0,0.0,10.0,18.0
2017-06-26 13:00:00,2441.0,5.0,0.0,10.0,18.0
2017-06-26 14:00:00,2440.0,3.0,0.0,10.0,18.0
2017-06-26 15:00:00,4344.0,6.0,0.0,10.0,18.0
2017-06-26 16:00:00,7446.0,10.0,0.0,10.0,18.0
2017-06-26 17:00:00,4187.0,5.0,0.0,10.0,18.0
2017-06-27 10:00:00,3149.0,4.0,0.0,10.0,18.0
2017-06-27 11:00:00,1931.0,1.0,0.0,10.0,18.0
2017-06-27 12:00:00,2541.0,3.0,0.0,10.0,18.0
2017-06-27 13:00:00,4989.0,10.0,0.0,10.0,18.0
2017-06-27 14:00:00,1730.0,2.0,0.0,10.0,18.0
2017-06-27 15:00:00,1257.0,2.0,0.0,10.0,18.0
2017-06-27 16:00:00,2996.0,4.0,0.0,10.0,18.0
2017-06-27 17:00:00,5475.0,5.0,0.0,10.0,18.0
2017-06-28 11:00:00,1773.0,2.0,0.0,10.0,18.0
2017-06-28 12:00:00,2220.0,4.0,0.0,10.0,18.0
2017-06-28 13:00:00,1922.0,4.0,0.0,10.0,18.0
2017-06-28 14:00:00,9894.0,6.0,0.0,10.0,18.0
2017-06-28 15:00:00,3647.0,7.0,0.0,10.0,18.0
2017-06-28 16:00:00,2816.0,7.0,0.0,10.0,18.0
2017-06-28 17:00:00,2968.0,5.0,0.0,10.0,18.0
2017-06-29 10:00:00,3874.0,3.0,0.0,10.0,18.0
2017-06-29 11:00:00,7247.0,5.0,0.0,10.0,18.0
2017-06-29 12:00:00,4006.0,4.0,0.0,10.0,18.0
2017-06-29 13:00:00,1659.0,3.0,0.0,10.0,18.0
2017-06-29 14:00:00,3711.0,5.0,0.0,10.0,18.0
2017-06-29 15:00:00,826.0,2.0,0.0,10.0,18.0
2017-06-29 16:00:00,3560.0,6.0,0.0,10.0,18.0
2017-06-29 17:00:00,1169.0,2.0,0.0,10.0,18.0
2017-06-30 10:00:00,2320.0,1.0,0.0,10.0,18.0
2017-06-30 11:00:00,1802.0,1.0,0.0,10.0,18.0
2017-06-30 12:00:00,8792.0,13.0,0.0,10.0,18.0
2017-06-30 13:00:00,1645.0,4.0,36.0,10.0,18.0
